Book ID,Title,Sort Character,Primary Author,Primary Author Role,Secondary Author,Secondary Author Role,Publication,Date,Review,Rating,Comment,Private Comment,Summary,Media,Physical Description,Weight,Height,Thickness,Length,Dimensions,Page Count,LCCN,Acquired,Date Started,Date Read,Barcode,BCID,Tags,Collections,Languages,Original Languages,LC Classification,ISBN,ISBNs,Subjects,Dewey Decimal,Dewey Wording,Other Call Number,Copies,Source,Entry Date,From Where,OCLC,Work id,Lending Patron,Lending Status,Lending Start,Lending End
191929311,The Book of Drugs: A Memoir,5,"Doughty, Mike",Author,,,"Da Capo Press (2012), Edition: Illustrated, 256 pages",2012,,,,,The Book of Drugs: A Memoir by Mike Doughty (2012),Paperback,8.4 x 0.7 inches,0.55 pounds,0.7 inches,5.5 inches,8.4 inches,0.7 x 8.4 x 5.5 inches,,,,,,,,"bio, entertainment, drugs",Anti-Library,English,English,ML420.D737 A3,[0306818779],"[0306818779, 9780306818776]",,782.42166092,"Biography > General principles and musical forms > History, geographic treatment, biography > Music > Rock songs > Secular Forms of vocal music > Secular songs > Song genres > The arts > Vocal music",,1,amazon.com books,2020-11-06,,,11538985,,,,
191929454,More Money Than God: Hedge Funds and the Making of a New Elite (Council on Foreign Relations Books (Penguin Press)),1,"Mallaby, Sebastian",Author,,,"Penguin Books (2011), Edition: Illustrated, 512 pages",2011,,,,,More Money Than God: Hedge Funds and the Making of a New Elite (Council on Foreign Relations Books (Penguin Press)) by Sebastian Mallaby (2011),Paperback,8.36 inches,1.05 pounds,8.36 inches,1.06 inches,5.5 inches,8.36 x 5.5 x 1.06 inches,512 ,,,,,,,"history, money",Anti-Library,English,English,HG4530 .M249,[0143119419],"[0143119419, 9780143119418]",,332.64524,Economics > Finance > Hedge Funds > Investing > Social sciences > Speculation,,1,amazon.com books,2020-11-06,,,9733988,,,,
191929474,Marriage Confidential: Love in the Post-Romantic Age,1,"Haag, Pamela",Author,,,"Harper Perennial (2012), Edition: Reprint, 352 pages",2012,,,,,Marriage Confidential: Love in the Post-Romantic Age by Pamela Haag (2012),Paperback,7.9 inches,0.59083886216 pounds,7.9 inches,5.2 inches,1 inch,7.9 x 1 x 5.2 inches,,,,,,,,relationships,Anti-Library,English,English,HQ734 .H125,[0061719293],"[0061719293, 9780061719295]",,155.645,Adults > By Relationship Status > Developmental And Differential Psychology > Married > Philosophy and Psychology > Psychology,,1,amazon.com books,2020-11-06,,,11097684,,,,
191929502,Examined Lives: From Socrates to Nietzsche,1,"Miller, James",Author,,,"Picador (2012), Edition: First, 432 pages",2012,,,,,Examined Lives: From Socrates to Nietzsche by James Miller (2012),Paperback,8.24 inches,0.98 pounds,8.240141 inches,0.8051165 inches,5.65 inches,8.240141 x 5.65 x 0.8051165 inches,,,,,,,,"bio, philosophy",Anti-Library,English,English,B104 .M56,[125000232X],"[125000232X, 9781250002327]",,190,Modern Philosophers > Modern western philosophy > Philosophy and Psychology,,1,amazon.com books,2020-11-06,,,10553754,,,,
191929528,"Reason, Faith, and Revolution: Reflections on the God Debate (The Terry Lectures Series)",1,"Eagleton, Terry",Author,,,"Yale University Press (2010), Edition: 1st, 200 pages",2010,,,,,"Reason, Faith, and Revolution: Reflections on the God Debate (The Terry Lectures Series) by Terry Eagleton (2010)",Paperback,8 inches,0.59965735264 pounds,8 inches,0.75 inches,5.5 inches,8 x 5.5 x 0.75 inches,200 ,,,,,,,religion,Anti-Library,English,English,BT1212 .E24,[030016453X],"[030016453X, 9780300164534]",,261.21,Christian church and church work > Christianity and Atheism > Christianity and other systems of (non-)belief > Church and the world; Social theology and interreligious relations and attitudes > Religions,,1,amazon.com books,2020-11-06,,,8166620,,,,
191929627,The Astor Orphan: A Memoir,5,"Aldrich, Alexandra",Author,,,"Ecco (2014), Edition: Reprint, 272 pages",2014,,,,,The Astor Orphan: A Memoir by Alexandra Aldrich (2014),Paperback,8 inches,0.45 pounds,8 inches,5.31 inches,0.61 inches,8 x 0.61 x 5.31 inches,,,,,,,,"bio, badchildhood, hoopla","eBooks, Anti-Library",English,English,F127.H8 A43,[0062207954],"[0062207954, 9780062207951]",,974.7,History and Geography > New York > North America > Northeastern U.S.,,1,amazon.com books,2020-11-06,,,13265894,,,,
191929632,With or Without You: A Memoir,1,"Ruta, Domenica",Author,,,"Random House (2014), 240 pages",2014,,,,,With or Without You: A Memoir by Domenica Ruta (2014),Paperback,8 inches,0.45 pounds,8 inches,0.67 inches,5.2 inches,8 x 5.2 x 0.67 inches,,,,,,,,"bio, badchildhood",Anti-Library,English,English,HV5831.M4 R88,[0812983408],"[0812983408, 9780812983401]",,362.29,Mentally ill > Social problems and services; associations > Social problems of & services to groups of people > Social sciences > Substance abuse,,1,amazon.com books,2020-11-06,,,12890842,,,,
191929731,Four Fish: The Future of the Last Wild Food,1,"Greenberg, Paul",Author,,,"Penguin Books (2011), Edition: Reprint, 285 pages",2011,,,,,Four Fish: The Future of the Last Wild Food by Paul Greenberg (2011),Paperback,7.9 x 0.9 inches,0.55 pounds,0.9 inches,5.3 inches,7.9 inches,0.9 x 7.9 x 5.3 inches,,,,,,,,"science, singlesubject",Anti-Library,English,English,SH167.S17 G74,[9780143119463],"[9780143119463, 014311946X]",,333.956,"Biosphere and Biospheric Resources > Economics > Economics of land & energy > Fish & Seafood > Hydrospheric, Atmospheric, and Biospheric Resources > Social sciences",,1,amazon.com books,2020-11-06,,,9794927,,,,
191929761,"Banzai Babe Ruth: Baseball, Espionage, and Assassination during the 1934 Tour of Japan",1,"Fitts, Robert K.",Author,,,"University of Nebraska Press (2013), Edition: Illustrated, 366 pages",2013,,,,,"Banzai Babe Ruth: Baseball, Espionage, and Assassination during the 1934 Tour of Japan by Robert K. Fitts (2013)",Paperback,9 inches,1.19 pounds,9 inches,0.82 inches,6 inches,9 x 6 x 0.82 inches,,,,,,,,baseball,Anti-Library,English,English,GV863.A1 F58,[9780803245815],"[9780803245815, 0803245815]",,796.357,Athletic and outdoor sports and games > Ball and stick sports > Ball sports > Baseball > Recreational and performing arts > The arts,,1,amazon.com books,2020-11-06,,,12242062,,,,
191929770,Stealth of Nations: The Global Rise of the Informal Economy,1,"Neuwirth, Robert",Author,,,"Anchor (2012), Edition: Reprint, 304 pages",2012,,,,,Stealth of Nations: The Global Rise of the Informal Economy by Robert Neuwirth (2012),Paperback,8 inches,0.64154518242 pounds,8 inches,0.7 inches,5.2 inches,8 x 5.2 x 0.7 inches,,,,,,,,"ethnography, world, hoopla","eBooks, Anti-Library",English,English,HD2341 .N4185,[9780307279989],"[9780307279989, 0307279987]",,330,Economics > Economics > Social sciences,,1,amazon.com books,2020-11-06,,,10528990,,,,
191929780,Instant City: Life and Death in Karachi,1,"Inskeep, Steve",Author,,,"Penguin Press (2011), Edition: First Edition, 304 pages",2011,,,,,Instant City: Life and Death in Karachi by Steve Inskeep (2011),Hardcover,9 inches,1.35 pounds,9 inches,1.25 inches,6 inches,9 x 6 x 1.25 inches,,,,,,,,southasia,Anti-Library,English,English,DS392.K3 I56,[1594203156],"[1594203156, 9781594203152]",,954.91,Asia > History and Geography > India and South Asia > Other South Asia > Pakistan,,1,amazon.com books,2020-11-06,,,11745524,,,,
191930184,"The Race Underground: Boston, New York, and the Incredible Rivalry That Built America’s First Subway",5,"Most, Doug",Author,,,"St. Martin's Press (2014), Edition: First Edition, 416 pages",2014,,,,,"The Race Underground: Boston, New York, and the Incredible Rivalry That Built America’s First Subway by Doug Most (2014)",Hardcover,9.45 inches,1.45 pounds,9.45 inches,1.39 inches,6.44 inches,9.45 x 6.44 x 1.39 inches,,,,,,,,"history, design",Anti-Library,English,English,HE4491.B782,[0312591322],"[0312591322, 9780312591328]",,388.4,"Commerce, Communications, Transportation > Local transportation > Social sciences > Transportation",,1,amazon.com books,2020-11-06,,,14373326,,,,
191930508,Famous Writers I Have Known: A Novel,1,"Magnuson, James",Author,,,"W. W. Norton & Company (2014), Edition: 1st, 320 pages",2014,,,,,Famous Writers I Have Known: A Novel by James Magnuson (2014),Hardcover,8.6 inches,1.07806046118 pounds,8.5999828 inches,1.0999978 inches,5.999988 inches,8.5999828 x 5.999988 x 1.0999978 inches,,,,,,,,"fiction, fishoutofwater",Anti-Library,English,English,PS3563.A352 F36,[0393240886],"[0393240886, 9780393240887]",,813.54,1945-1999 > 20th Century > American fiction > English (North America) > Literature,,1,amazon.com books,2020-11-06,,,14287295,,,,
191930644,Very Recent History: An Entirely Factual Account of a Year (c. AD 2009) in a Large City,1,"Sicha, Choire",Author,,,"Harper Perennial (2014), Edition: Reprint, 272 pages",2014,,,,,Very Recent History: An Entirely Factual Account of a Year (c. AD 2009) in a Large City by Choire Sicha (2014),Paperback,7.9 inches,0.46517537282 pounds,7.9 inches,5.3 inches,0.8 inches,7.9 x 0.8 x 5.3 inches,,,,,,,,sociology,Anti-Library,English,English,HM621 .S522,[0061914312],"[0061914312, 9780061914317]",,306,Culture and Institutions > Social Sciences > Social sciences,,1,amazon.com books,2020-11-06,,,14099221,,,,
191930659,Buck: A Memoir,1,"Asante, M.K.",Author,,,"Random House (2014), Edition: Reprint, 272 pages",2014,,,,,Buck: A Memoir by M.K. Asante (2014),Paperback,8 inches,0.45 pounds,8 inches,0.6 inches,5.1 inches,8 x 5.1 x 0.6 inches,,,,,,,,"bio, blackculture",Anti-Library,English,English,PS3601.S26 Z46,[0812983629],"[0812983629, 9780812983623]",,811.6,21st Century > American poetry > English (North America) > Literature,,1,amazon.com books,2020-11-06,,,13477529,,,,
191930692,"The Telling Room: A Tale of Love, Betrayal, Revenge, and the World's Greatest Piece of Cheese",5,"Paterniti, Michael",Author,,,"Dial Press Trade Paperback (2014), Edition: Illustrated, 368 pages",2014,,,,,"The Telling Room: A Tale of Love, Betrayal, Revenge, and the World's Greatest Piece of Cheese by Michael Paterniti (2014)",Paperback,8.3 inches,0.65 pounds,8.3 inches,0.8 inches,5.6 inches,8.3 x 5.6 x 0.8 inches,,,,,,,,food,Anti-Library,English,English,SF274.S7 P37,[0385337019],"[0385337019, 9780385337014]",,637.3092,"Agriculture & related technologies > Cheese > Dairy: Milk, Butter, Cheese > Technology and Application of Knowledge",,1,amazon.com books,2020-11-06,,,13689881,,,,
191930703,Forty-one False Starts,1,"Malcolm, Janet",Author,,,"FSG Adult (2014), Edition: Reprint, 316 pages",2014,,,,,Forty-one False Starts by Janet Malcolm (2014),Paperback,8.17 inches,0.6 pounds,8.17 inches,0.79 inches,5.48 inches,8.17 x 5.48 x 0.79 inches,,,,,,,,"bio, creativity",Anti-Library,English,English,PN453 .M35,[0374534586],"[0374534586, 9780374534585]",,808.02,"Authorship techniques, plagiarism, editorial techniques > By Topic > Literature > Rhetoric and anthologies > Rhetoric and anthologies",,1,amazon.com books,2020-11-06,,,13330213,,,,
191930754,Color Blind: The Forgotten Team That Broke Baseball's Color Line,1,"Dunkel, Tom",Author,,,"Grove Press (2014), Edition: Reprint, 368 pages",2014,,,,,Color Blind: The Forgotten Team That Broke Baseball's Color Line by Tom Dunkel (2014),Paperback,8.36 inches,0.75177631342 pounds,8.36 inches,1.01 inches,5.46 inches,8.36 x 5.46 x 1.01 inches,,,,,,,,baseball,Anti-Library,English,English,GV875.B58 D86,[0802121373],"[0802121373, 9780802121370]",,796.357,Athletic and outdoor sports and games > Ball and stick sports > Ball sports > Baseball > Recreational and performing arts > The arts,,1,amazon.com books,2020-11-06,,,13517540,,,,
191930772,Makeup to Breakup: My Life In and Out of Kiss,1,"Criss, Peter",Author,"Sloman, Larry",Primary Contributor,"Scribner (2013), Edition: Reprint, 384 pages",2013,,,,,Makeup to Breakup: My Life In and Out of Kiss by Peter Criss (2013),Paperback,9 inches,0.88 pounds,9 inches,1 inch,6 inches,9 x 6 x 1 inches,,,,,,,,"entertainment, bio","Recommended By Friends, Anti-Library",English,English,ML419.C75 A3,[9781451620832],"[9781451620832, 1451620837]",,782.42166092,"Biography > General principles and musical forms > History, geographic treatment, biography > Music > Rock songs > Secular Forms of vocal music > Secular songs > Song genres > The arts > Vocal music",,1,amazon.com books,2020-11-06,,,12789064,,,,
191930824,"The Party Is Over: How Republicans Went Crazy, Democrats Became Useless, and the Middle Class Got Shafted",5,"Lofgren, Mike",Author,,,"Penguin Books (2013), Edition: 7/28/13, 256 pages",2013,,,,,"The Party Is Over: How Republicans Went Crazy, Democrats Became Useless, and the Middle Class Got Shafted by Mike Lofgren (2013)",Paperback,7.7 inches,0.4 pounds,7.7 inches,0.8 inches,5 inches,7.7 x 5 x 0.8 inches,,,,,,,,politics,Anti-Library,English,English,JK2356 .L82,[0143124218],"[0143124218, 9780143124214]",,324.273,North America > Political Science  > Political parties > Social sciences > The political process > United States,,1,amazon.com books,2020-11-06,,,12340819,,,,
191930831,The Deep State: The Fall of the Constitution and the Rise of a Shadow Government,5,"Lofgren, Mike",Author,,,"Penguin Books (2016), Edition: Reprint, 336 pages",2016,,,,,The Deep State: The Fall of the Constitution and the Rise of a Shadow Government by Mike Lofgren (2016),Paperback,8.3 inches,0.6 pounds,8.3 inches,5.4 inches,0.8 inches,8.3 x 0.8 x 5.4 inches,,,,,,,,politics,Anti-Library,English,English,JK1726 .L59,[0143109936],"[0143109936, 9780143109938]",,320.973,North America > Political Science  > Political Science  > Political situation and conditions > Social sciences > United States,,1,amazon.com books,2020-11-06,,,16691045,,,,
191930917,Bill Veeck: Baseball's Greatest Maverick,1,"Dickson, Paul",Author,,,"Walker Books (2012), Edition: 1, 448 pages",2012,,,,,Bill Veeck: Baseball's Greatest Maverick by Paul Dickson (2012),Hardcover,9.44 inches,1.43961857086 pounds,9.44 inches,1.4499971 inches,6.5 inches,9.44 x 6.5 x 1.4499971 inches,,,,,,,,"baseball, bio",Anti-Library,English,English,GV865.V4 D53,[0802717780],"[0802717780, 9780802717788]",,796.357092,Athletic and outdoor sports and games > Ball and stick sports > Ball sports > Baseball > Biography > Biography And History > Recreational and performing arts > The arts,,1,amazon.com books,2020-11-06,,,12246172,,,,
191930954,The Sex Diaries Project,5,"Cohen, Arianne",Author,,,"Vermilion (2011), 368 pages",2011,,,,,The Sex Diaries Project by Arianne Cohen (2011),Paperback,8.5 inches,0.86200744442 pounds,8.50392 inches,1.06299 inches,5.31495 inches,8.50392 x 5.31495 x 1.06299 inches,,,,,,,,"sex, hoopla","eBooks, Anti-Library",English,English,HQ23 .C635,[0091939356],"[0091939356, 9780091939359]",,392.6,"Customs, Etiquette, Folklore > Family, Courtship, Marriage and Sex > Sexuality > Social sciences",,1,amazon.com books,2020-11-06,,,10930241,,,,
191930978,Smut: Stories,1,"Bennett, Alan",Author,,,"Picador (2012), Edition: Original, 152 pages",2012,,,,,Smut: Stories by Alan Bennett (2012),Paperback,7.17 inches,0.31 pounds,7.1700644 inches,0.48 inches,4.499991 inches,7.1700644 x 4.499991 x 0.48 inches,,,,,,,,"sex, fiction",Anti-Library,English,English,PR6052.E5 S68,[9781250003164],"[9781250003164, 1250003164]",,823.914,1901-1999 > 1945-1999 > English & Old English literatures > English fiction > Literature > Modern Period,,1,amazon.com books,2020-11-06,,,11181987,,,,
191931064,A Young Man's Guide to Late Capitalism,3,"Mountford, Peter",Author,,,"Mariner Books (2011), Edition: 1, 289 pages",2011,,,,,A Young Man's Guide to Late Capitalism by Peter Mountford (2011),Paperback,8 inches,0.65 pounds,8 inches,0.75 inches,5.3125 inches,8 x 5.3125 x 0.75 inches,304 ,,,,,,,"bio, world, hoopla","eBooks, Anti-Library",English,English,PS3613.O865 Y68,[0547473354],"[0547473354, 9780547473352]",,813.6,21st Century > American fiction > English (North America) > Literature,,1,amazon.com books,2020-11-06,,,10678735,,,,
191931081,Other People's Money,1,"Cartwright, Justin",Author,,,"Bloomsbury Publishing PLC (2012), Edition: UK ed.",2012,,,,,Other People's Money by Justin Cartwright (2012),Paperback,7.8 inches,0.49383546688 pounds,7.8 inches,0.71 inches,5.08 inches,7.8 x 5.08 x 0.71 inches,,,,,,,,fiction,Anti-Library,English,English,PR6053.A746 O75,[1408821699],"[1408821699, 9781408821695]",,823.914,1901-1999 > 1945-1999 > English & Old English literatures > English fiction > Literature > Modern Period,,1,amazon.com books,2020-11-06,,,10966360,,,,
191931152,A Secret Gift: How One Man's Kindness--and a Trove of Letters--Revealed the Hidden History of t he Great Depression,3,"Gup, Ted",Author,,,"Penguin Books (2011), Edition: Updated ed., 384 pages",2011,,,,,A Secret Gift: How One Man's Kindness--and a Trove of Letters--Revealed the Hidden History of t he Great Depression by Ted Gup (2011),Paperback,8 inches,0.65 pounds,8 inches,0.86 inches,5.25 inches,8 x 5.25 x 0.86 inches,,,,,,,,history,Anti-Library,English,English,F499.C2 G87,[014312000X],"[014312000X, 9780143120001]",,977.162,Central east counties > History and Geography > Midwestern U.S. > North America > Ohio > Stark,,1,amazon.com books,2020-11-06,,,10165363,,,,
191931209,"Atlantic: Great Sea Battles, Heroic Discoveries, Titanic Storms, and a Vast Ocean of a Million Stories",1,"Winchester, Simon",Author,,,"Harper Perennial (2011), Edition: Illustrated, 495 pages",2011,,,,,"Atlantic: Great Sea Battles, Heroic Discoveries, Titanic Storms, and a Vast Ocean of a Million Stories by Simon Winchester (2011)",Paperback,8 inches,0.95 pounds,8 inches,0.84345 inches,5.3125 inches,8 x 5.3125 x 0.84345 inches,528 ,,,,,,,history,Anti-Library,English,English,GC481 .W56,[0061702625],"[0061702625, 9780061702624]",,551.4613,"Atlantic; North Sea; Baltic > Earth sciences & geology > Geology, Hydrology Meteorology > Natural sciences and mathematics > Oceans > Surface features of the earth",,1,amazon.com books,2020-11-06,,,10106891,,,,
